http://www.facebook.com/152033178165965/posts/845916738777602#152033178165965\_845916738777602	Re: DB Bahn Ist der streik jetzt beendet So das die züge normal fahren	true	positive	Allgemein#Haupt:positive
http://twitter.com/elba013/statuses/639756093443411968	RT @streckenagent_M: #S1 technische Störung in #Neufahrn behoben. Keine weiteren Verspätungen. #MVV #s- bahn http://t.co/47uWCYXMFZ	true	positive	Sonstige_Unregelmässigkeiten#Haupt:positive Zugfahrt#Pünktlichkeit:positive
http://www.facebook.com/57541544534/posts/10154794849149535?comment\_id=10154795620004535#57541544534\_10154794849149535\_10154795620004535	Re: Galileo Vor 15 Jahren sind wir die Bahn schon in Kandersteg geritten! Thomas Walter Anna Papenberg	false	neutral
http://twitter.com/dealdoktor/statuses/718376081221414913	Megabus: Hin- & Rückfahrt ab 2,50€ ► https://t.co/fspb7eKwiF #fernbus #megabus #reise #bahn #sparen #günstig https://t.co/VrwXxMlY3U	true	neutral	Allgemein#Haupt:neutral
http://www.facebook.com/152033178165965/posts/1038925659476708?comment\_id=1039750406060900#152033178165965\_1038925659476708\_1039750406060900	Re: Deutsche Bahn Personenverkehr "Ich fände es toll, wenn endlich der nervige Fehler im DB Navigator ""Abfahrt"" beim Windows Phone behoben wird, der seit WOCHEN existiert. Scheinbar hat die DB kein Interesse daran, diesen Fehler zu beheben."	true	negative	DB_App_und_Website#Störungen_DB_App_und_Website:negative
http://immo.infranken.de/immobilien/K66360772	14-Zimmer Kaufen, Hauptstr. 18, Zapfendorf (96199), für 100000 € Verkehrsanbindung durch die Bundesbahn und die Autobahn ist vorhanden. Zahlreiche weitere Angebote finden Sie unter www.immobilien-pfister.de Die Immobilie wird versteigert und kann unter Umständen zu 70% des Verkehrswertes	true	neutral	Allgemein#Haupt:neutral
http://twitter.com/NancyOhLaLa/statuses/693759783439110144	RT @astefanowitsch: . @DB_Bahn Könnten Vorgesetzte von Herrn/Frau „/ki“ sich hierzu bitte äußern? Mfg, ein langjähriger BC100-Kunde. https:…	true	neutral	Allgemein#Haupt:neutral
http://www.facebook.com/137704946419783/posts/472744556249152#137704946419783\_472744556249152	interesse.telekom.de VIP Tickets Gewinnspiel - Bayern gegen Borussia Mönchengladbach 2 VIP Tickets für das Megaduell der Bundesliga FC Bayern - Borussia Mönchengladbach Ende April 2016 zu gewinnen Das Spiel der beiden Serienmeister der 70er Jahre ist (fast) ausverkauft. Wer jetzt mitmacht hat die Riesen-Chance auf 2 der begehrten Karten. Sie erhalten ausserdem die Anreise mit der Bahn und eine Nacht in einem Münchener Hotel sowie einen Sektempfang in ihrer VIP Lounge, alles inklusive. Die Teilnahme ist kostenlos - Die Gewinner werden direkt nach Teilnahmeschluss ermittelt und benachrichtigt. Du willst den FCB bei einem kühlen Getränk in der VIP-Lounge erleben? Hier kannst du jetzt 3 x 2 VIP Tickets inklusive Übernachtung und Anreise für das Spitzenspiel gewinnen! Hier geht’s direkt zur Teilnahme:	true	neutral	Allgemein#Haupt:neutral
http://twitter.com/\_morre\_/statuses/693763018786734080	@advotuxde @sphericon @DB_Bahn welcher denn?	true	neutral	Allgemein#Haupt:neutral
http://twitter.com/de\_Tocqueville/statuses/718472115020767232	@DB_Bahn @Regio_NRW Ich weiß, da ich dort drin saß. Mich interessiert nur der Grund für diesen Sonderzug ;)	true	neutral	Allgemein#Haupt:neutral
http://www.facebook.com/142040169195005/posts/908540635878284?comment\_id=908598265872521#142040169195005\_908540635878284\_908598265872521	Re: The Epoch Times Deutschland Erst verdienen sich Bus und Bahn an den Flüchtlingen dumm und dämlich und im Winter die Beerdiungsinstitute so kann man den Arbeitsmarkt auch wieder flott machen (Ironie ende).	true	negative	Allgemein#Haupt:negative
http://www.facebook.com/65951004292/posts/10153406387874293?comment\_id=10153407908329293#65951004292\_10153406387874293\_10153407908329293	Re: Goal.com Deutschland "Damir, das leben als Hurensohn wo in seiner Kindheit mitgesehen hat wie seine Mutter durchgenommen wurde von unseren Türkischen Mitbürgern scheinst du nichtmehr zu verkraften aber jetzt kommt ein sehr sehr guter Rat von mir. An deiner Stelle würde ich versuchen mich bei einem Jobcenter zu melden anstatt mich mit meinem 45 Jahre ,„jungen"" alter vorm PC den ganzen Tag irgendwelche dummen Beleidigungen gegenüber anderen Menschengruppen auszulassen. Oder du bist ja so intelligent und klug vielleicht kann dir ja mein Vater der „scheiß"" Türke,Muslime was auch immer du denkst.. helfen dir einen Arbeitsplatz bei seiner Firma als Putzkraft zu besorgen. Selbst das wäre deiner Intelligenz zu viel aber was willst du machen neben deinem Hartz IV Lohn wäre so ein 450€ Lohn eine sehr ausgeprägte und innovative Einnahmequelle was du von einem dummen Dreckstürken bekommst.PS. Mit der S4 kannst du mit der S Bahn von Bruchsal Richtung Heilbronn fahren wenn dein Geld für das Ticket ausreicht"	true	neutral	Allgemein#Haupt:neutral
http://twitter.com/MaklerTweet/statuses/704349625419849728	Infografik: Bahn kundenfreundlicher als Versicherungen https://t.co/TgxZtD8k2w	true	positive	Service_und_Kundenbetreuung#Haupt:positive
http://twitter.com/urkueken/statuses/640569365469995008	Der Zug fährt heute von Gleis 7 und 20 Minuten später. So macht die Bahn auch zum Feierabend mobil.	true	negative	Zugfahrt#Pünktlichkeit:negative
http://twitter.com/Official48Indo/statuses/718397934690181124	Bahn-Chef verspricht - Nie wieder Chaos bei der Bahn?: Die Deutsche Bahn verspricht Verbesserungen. Bahnho... https://t.co/E8HW1W8jlM	true	neutral	Allgemein#Haupt:neutral
https://plus.google.com/+BrunoKassel/posts/cyyRvYvhuZe	Beste Grüße an alle DB-Endanwender von Barbara. Beste Grüße an alle DB-Endanwender von Barbara.﻿ -Photo: Deutsche Bahn.jpg https://lh3.googleusercontent.com/-LeBpkL5XFqQ/Vs-iDWCF0fI/AAAAAAAAiGc/jo-ul0e9H5c/w1575-h1170/Deutsche%2BBahn.jpg	true	neutral	Allgemein#Haupt:neutral
http://www.facebook.com/152033178165965/posts/1007485479287393?comment\_id=1007545425948065#152033178165965\_1007485479287393\_1007545425948065	Re: Deutsche Bahn Personenverkehr DAS ISS DOCH WIEDER NUR BAUER FÄNGEREI VON DER BAHN!SOLLTE VERBOTEN WERDEN ABER DIE DB ISS STAATLICH!DA KANN MAN DAS VOLK VERARSCHEN!	true	negative	Allgemein#Haupt:negative
http://twitter.com/CHRiSSMiLESS/statuses/702880874010943488	RT @dllrjhn: kopfhörer geht schrott bahn kommt nicht kind am bahnsteig heult will vielleicht noch jemand meine schwester ficken	true	negative	Sonstige_Unregelmässigkeiten#Haupt:negative Atmosphäre#Lautstärke:negative
http://twitter.com/EvelynKeller70/statuses/682607374063038472	@DB_Bahn Trotzdem danke.	true	neutral	Allgemein#Haupt:neutral
http://twitter.com/Glueckspfennig/statuses/660437249230635008	RT @gleichundanders: Lieblingslieder hören in der Bahn hat den unangenehmen Nebeneffekt dass man tanzen & mitsingen will. Blöd wenn man bei…	true	neutral	Allgemein#Haupt:neutral
http://www.facebook.com/180192618777509/posts/748399575290141?comment\_id=748634225266676#180192618777509\_748399575290141\_748634225266676	Re: FOCUS-Online-Digital Warum nicht alle einsammeln, mit der Bahn ans Meer und auf ein Schiff treiben und ab Richtung Heimat. Müsste eigentlich effektiver und sicherer sein als mit dem Flieger.	true	neutral	Allgemein#Haupt:neutral
http://bundespressecom.tumblr.com/post/128312761520/db-bahnticket-hamburg-m%C3%BCnchen-1809-um-1601	marketingportal.li — DB Bahnticket Hamburg – München 18.09.. um 16.01... DB Bahnticket Hamburg – München 18.09.. um 16.01 2. Klasse ICE EUR 44,00Angebotsende: Freitag Sep-11-2015 6:26:34 CESTSofort-Kaufen für nur: EUR 44,00Sofort-Kaufen | Zur Liste der beobachteten Artikel hinzufügen	true	neutral	Allgemein#Haupt:neutral
http://twitter.com/iw\_koeln/statuses/601348469345751041	Endlich Schlichtung bei GDL und @DB_Bahn. Die Gefahr: #EVG und #GDL könnten um den höchsten Abschluss wetteifern. http://t.co/tJWTihLfDe	true	neutral	Allgemein#Haupt:neutral
http://twitter.com/CoDIRECT\_BIZ/statuses/601256747190329344	Halbjährlich grüßt das #GdL-Murmeltier @DB_Bahn. November 2014: Ewig-Streik, den C.W. vorzeitig beendet. Mai 2015: Similar procedure.	true	positive	Allgemein#Haupt:positive
http://www.augsburger-allgemeine.de/landsberg/S-Bahn-in-den-Ferien-nur-im-Stundentakt-id34149297.html	Nahverkehr: S-Bahn in den Ferien nur im Stundentakt | Nachrichten Landsberg Von Samstag, 23. Mai, 4 Uhr, bis Samstag, 6. Juni, 4 Uhr, gibt es zwischen München Hauptbahnhof und Geltendorf nur einen 60-Minuten-Takt, die Zwischenhalte zwischen Hauptbahnhof und Pasing entfallen und zwischen Pasing und Buchenau wird ein Schienene	true	negative	Zugfahrt#Streckennetz:negative Zugfahrt#Streckennetz:negative Sonstige_Unregelmässigkeiten#Haupt:negative
http://twitter.com/Jojochuuu/statuses/601319884124004352	@FlanniScarlet schon mitbekommen dass du Samstag zum Japantag kommen kannst? :3 bahn hört mit dem Streik auf ^-^	true	positive	Allgemein#Haupt:positive
http://twitter.com/Campe23/statuses/660431932556226564	@FCBgerhard Nein das stimmt. Das kann dann nichts mit der Bahn zu tun haben ;)	true	neutral	Allgemein#Haupt:neutral
http://www.nationaler-radverkehrsplan.de/neuigkeiten/news.php?id=4905	Bike and Ride in Berlin: Neue Doppelstockparkplätze für Fahrräder am S-Bahnhof Pankow - Fahrradportal | Bike and Ride in Berlin: Neue Doppelstockparkplätze für Fahrräder am S-Bahnhof Pankow - Fahrradportal Nationaler Radverkehrsplan Bike and Ride in Berlin: Neue Doppelstockparkplätze für Fahrräder am S-Bahnhof Pankow Stärkung der Radverkehrsstrategie des Berliner Senats: Erhöhte Stellplatzkapazitäten erweitern Einzugsbereich von Bahnhöfen um das Fünffache. Senatsverwaltung für	true	neutral	Allgemein#Haupt:neutral
http://www.facebook.com/346392590975/posts/10153450350215976#346392590975\_10153450350215976	faz.net Die Sicherheitsrisiken wegen Funklöchern bei der Bahn sind größer als gedacht Wir beschweren uns über fehlendes Internet im Zug, aber im Ernstfall nicht mal den Notruf wählen können?	true	negative	Sicherheit#Haupt:negative Sicherheit#Haupt:negative Connectivity#WLAN_und_Internet:negative Sicherheit#Haupt:negative
http://twitter.com/mrs\_mbarek47/statuses/674707749394075649	RT @FreshSchorsch: Macht SSIO Werbung für die Deutsche Bahn ?? https://t.co/6Knuem6Rem	true	neutral	Allgemein#Haupt:neutral
https://plus.google.com/+onlinekosten/posts/WAhM96tfpqr	" Die Deutsche #Bahn hat die Reise-App " " DB Navigator " " komplett überarbeitet und ihr ein neues Design spendiert ... " " Die Deutsche #Bahn hat die Reise-App " " DB Navigator " " komplett überarbeitet und ihr ein neues Design spendiert . Nutzer profitieren von neuen Funktionen wie " " Meine Reise " " . Die Buchung von Tickets für den Nahverkehr wurde erleichtert . #DBNavigator ( jsc / Bild : Deutsche Bahn ) ﻿ -Article : Die Deutsche Bahn hat die Reise-App " " DB Navigator " " komplett überarbeitet und ihr ein neues Design spendiert . Nutzer profitieren von neuen Funktionen wie " " Meine Reise " " . Die Buchung von Tickets für den Nahverkehr wurde erleichtert . http://www.onlinekosten.de/news/artikel/62383/0/DB-Navigator-Neues-Design-und-neue-Features "	true	positive	DB_App_und_Website#Haupt:positive DB_App_und_Website#Haupt:positive Ticketkauf#Haupt:positive DB_App_und_Website#Haupt:positive Ticketkauf#Haupt:positive
http://www.facebook.com/97515118114/posts/10153959270573115?comment\_id=10153959376753115#97515118114\_10153959270573115\_10153959376753115	Re: DIE WELT Auf die Bahn....? #lachflash Die Bahn fährt über 50% ihrer Güter selbst mit dem Lkw. Solche Speditionen wie Schenker sind 1oo % Bahntöchter!	true	neutral	Allgemein#Haupt:neutral
http://www.br.de/nachrichten/oberbayern/inhalt/oberlandbahn-baustellen-pendler-bahn-100.html	Baustellen, Fernverkehr und Güterzüge: Bayerische Oberlandbahn fühlt sich ausgebremst | Oberbayern Baustellen, Fernverkehr und Güterzüge Bayerische Oberlandbahn fühlt sich ausgebremst Meridian-Pendler zwischen Salzburg, Kufstein und München müssen in den letzten Wochen wieder enorme Geduld aufbringen. Die Großbaustelle seit Ende Februar führt zu	false	neutral
https://dasfliegendeklassenzimmerblog.wordpress.com/2016/04/08/die-jagdsaison-ist-eroeffnet-von-dem-verzweifelten-versuch-einen-fahrradstellplatz-im-nachtzug-zu-buchen/	Die Jagdsaison ist eröffnet: Von dem verzweifelten Versuch einen Fahrradstellplatz im Nachtzug zu buchen. Nachdem wir zu zweit dreimal nachgezählt haben, steht fest: heute Nacht ist es soweit, der Zug, der uns und unsere Räder in 92 tagen in den sonnigen Süden bringen soll wird heute um 24:00 Uhr zur Buchung freigegeben. Ich stelle mir den Wecker auf 0:30 Uhr, da ich die Erfahrung gemacht habe, dass man Punkt 24:00 Uhr eh nur stundenlang in der Warteschleife hängt. Als der Wecker zu besagter Zeit klingelt, brauche ich zunächst einen Moment um mich zu orientieren, ich wanke zum Klo, nehme auf dem Rückweg zum Bett das Telefon mit und wähle die Nummer für den Kummer. Es klingelt zwei mal, bevor das vertraute Ding Dong ertönt und man sich gleich, wie auf einem Bahnhof fühlt. Eine nette aber irgendwie mechanische Stimme heißt mich herzlich willkommen bei der Servicenummer der Deutschen Bahn. Obwohl ich mir ganz sicher bin, dass ich in meinem Bett sitze erklärt sie mir, dass ich mich im Hauptmenü befinde. Aus jahrelanger Erfahrung weiß ich, dass es jetzt Zeit ist, die 1 zu drücken. Anschließend teilt mir die Stimme mit, was ich offensichtlich will und schickt mich in ein weiteres Hauptmenü Hier zögere ich etwas: Muss ich die 1 drücken, weil ich eine Fahrkarte kaufen will oder die 6, weil ich ein Fahrrad mitnehmen will. Eigentlich will ich doch beides, ist das dann die 16 frage ich mich kurz in meinem Dämmerzustand und entscheide mich dann für die 6. Ich erfahre erneut, was ich will, dass die Wartezeit kostenlos ist und das ich schnellstmöglich verbunden werde. Erfreulicherweise beträgt die Wartezeit auch nur eine Minute. Während ich mich noch freue, dass ich dieses Jahr nicht einen halben Roman lesen muss, während neben mir das auf laut gestellte Telefon immer wieder dieselben Ansagen säuselt, knackt es auch schon in der Leitung. Ein offensichtlich ausgeschlafenerer Mann, als ich es bin, meldet sich mit: „Einen wunderschönen guten Morgen, was kann ich für sie tun?“ Ich trage mein Anliegen vor und höre wie seine Finger über die Tastatur fliegen. Er brabbelt vor sich hin und fragt dreimal nach, wann der Zug in Köln abfahren soll. Da fällt es mir wieder ein: Die Wartezeit war umsonst, die Beratungszeit wird hingegen mit einem saftigen Tarif abgerechnet. Steckt hinter seiner Langsamkeit also System oder ist er einfach doch nicht so wach, wie er sich anhört? Nach einer gefühlten Ewigkeit sind wir endlich bei der Reservierung des Liegewagens angekommen. Ich bekomme zwar nicht die gewünschten Plätze in der Mitte, ahne jedoch noch nicht, dass alles noch viel schlimmer kommt und gebe mich mit den oberen Plätzen zufrieden. Wieder vergeht eine halbe Ewigkeit gefüllt von dem Klappern der Tastatur und dem Gebrummel des Mitarbeiters. Ich denke zwar immer mal wieder an meine Telefonrechnung, fühle mich aber auf der sicheren Seite und nehme die Kosten für einen Stellplatz in dem Zug gerne in Kauf. Ich überlege schon, ob ich nicht doch während dieser Prozedur etwas lesen soll, als ich die Stimme wieder vernehme: „So dann kommen wir zu den Fahrradstellplätzen, was sagten sie noch gleich, wie viel brauchen sie?“ Ich frage mich langsam, wie logisch er eigentlich denkt und sage schlapp zwei. Es folgt wieder das bekannte Klappern und Brummen. Und dann plötzlich Stille. Ich ahne Fürchterliches und bekomme es im nächsten Atemzug bestätigt. Die Fahrradplätze sind ausgebucht. Bevor mich das schwarze Loch endgültig verschlingt, frage ich noch nach dem zur gleichen Zeit fahrenden IC – nur Weicheier brauchen einen Liegewagen- doch auch hier – alles ausgebucht. Ich verabschiede mich und sinke in mein Kopfkissen, doch an Schlafen ist erst einmal nicht zu denken. Nicht nur, dass uns ein wertvoller Tag in unserer Reiseplanung flöten gegangen ist, ich muss mich in der nächsten Nacht wieder ans Telefon klemmen und bekomme langsam Angst, dass ich da ebenfalls erfolglos bin. Meine Gedanken fahren Achterbahn: Ich reg mich abwechselnd über die Deutsche Bahn auf, die auf den Fernstrecken nur so weniger Fahrradplätze zur Verfügung stellt und über mich, dass ich nicht schon um 24:00 Uhr aufgestanden bin,. Wenn dann noch Zeit bleibt, frage ich mich, wie innerhalb einer halben Stunde die Plätze in zwei Zügen ausgebucht sein können. Doch dann muss ich schmunzeln, denn es ist erst ein Paar Tage her, dass ich in einem Interview auf die Frage, ob das Glas für mich eher voll oder eher leer ist, geantwortet habe, dass es für mich in der Regel eher halb voll ist. Nur beim Reisen scheinen alle Regeln bei mir auszusetzen. Ich schaffe es sogar bei einer Dreimonatigen Trip nach eineinhalb Monaten zu jammern, dass die Reise bald vorbei ist. Über diese Gedanken schlafe ich dann doch ein und als meine Tochter am nächsten Moorgen erwartungsvoll den Kopf zur Tür rein streckt, habe ich mich mit der Situation abgefunden. Heute Nacht stelle ich mir den Wecker auf kurz vor 24.00 Uhr – die Zeit für’s Klo habe ich schon einkalkuliert – und außerdem hab ich mir so eine unmögliche Zugverbindung herausgesucht, die hoffentlich niemand haben will.	true	negative	Auslastung_und_Platzangebot#Haupt:neutral Komfort_und_Ausstattung#Reservierung:negative Auslastung_und_Platzangebot#Haupt:negative
http://twitter.com/Garagantua/statuses/660535430367039488	"@Garagantua Habe dann doch die Info bekommen, dass ""wir"" ""die Bahn um 39"" nehmen. Anderer Stadtteil als ich und ohne Richtungsangabe/Nummer."	true	neutral	Allgemein#Haupt:neutral
http://www.facebook.com/144537361776/posts/10153622860796777?comment\_id=10153622865891777#144537361776\_10153622860796777\_10153622865891777	Re: stuttgarter-nachrichten.de Noch teurer.... Und dann wollen alle,dass man auf die Bahn umsteigt... Klappt nicht so ganz!	true	neutral	Allgemein#Haupt:neutral
http://twitter.com/msrnsr/statuses/671360092042866690	RT @WERKSTATTATLAS: InnoTrans 2016: Marktmotor auf Hochtouren https://t.co/maqO8ufDQP #Verkehr #Bahn #News	true	neutral	Allgemein#Haupt:neutral
http://twitter.com/Konstanze_MaHe/statuses/674491962855174144	Das Menschen immer ihre halbe Lebensgeschichte in der Bahn am Telefon erzählen müssen, verstehe ich nicht.	true	negative	Atmosphäre#Haupt:negative
http://twitter.com/Xanatori/statuses/674502323268284417	@DB_Bahn ist das euer Ernst, dass ihr die Windows Phone App einstellt? Also muss ich mir wohl doch ein Auto zulegen...	true	negative	DB_App_und_Website#Haupt:negative
http://www.marktguru.at/Angebot/Merkur-Merkur-Reisen-Indien-Rundreise:392985/	Merkur-Reisen Indien-Rundreise für 1.099,00 Euro im Angebot Flug mit Austrian nach Delhi und zurück Rundreise im Reisebus (lt. Reiseverlauf) 12 Nächte im Doppelzimmer in 4-Sterne Hotels Halbpension Eintritte und Besichtigungen (lt. Programm) Abschiedsabendessen und Wash & Change Rooms am letzten Abend Deutsch	false	neutral
http://www.focus.de/regional/bayern/braende-teure-reparatur-eines-rasenmaehers\_id\_4789077.html	Brände: Teure Reparatur eines Rasenmähers Bayern einem Neuköllner Pflegeheim ist ein 89-jähriger Heimbewohner ums Leben gekommen. » Brandenburg vor 57 Minuten Bahn Entgleiste S-Bahn: Reparatur dauert bis Anfang nächster Woche Berlin (dopa/bb) - Auf der Strecke der entgleisten S-Bahn der Linie	true	negative	Sonstige_Unregelmässigkeiten#Haupt:negative Sonstige_Unregelmässigkeiten#Haupt:negative
http://www.gutefrage.net/frage/alterseinschraenkungen-beim-fernbus-fahren#answer-163851804	Alterseinschränkungen beim Fernbus fahren? Hi, das müsste bei der Fernlinie irgenndwo stehen. Zb Meinfernbus: http://meinfernbus.de/kundenservice/alleinreisende-minderjaehrige.html gutefrage.net-Tag: Alter gutefrage.net-Tag: Fernbus	false	neutral
http://www.ltsh.de/presseticker/2015-12/09/17-56-56-73b9/	Reihenfolge der Beratung der 38. Tagung SCHLESWIG-HOLSTEINISCHER LANDTAG 9. Dezember 2015 18. Wahlperiode Reihenfolge der Beratung der 38. Tagung Hinweis: Soweit einzelne Tagesordnungspunkte durch Fettung hervorgehoben sind, ist der Beginn der Beratung zeitlich festgelegt. Im Falle von Ant	false	neutral
http://www.mazda-forum.info/mazda3-und-mazda3-mps/65522-spritverbrauch-mazda-3-a-8.html#75	Spritverbrauch Mazda 3 Zitat von Gladbacher Moin Nemi, also bleibt es für jeden Fahrer eine eigene Entscheidung es zu testen. Bei positivem Ergebnis kann man es dann weiterführen. Ich habe jetzt einen Verbrauch von 10,4 Litern/100 km bei Stadt/Landstraße/BAB am Wochenende gehabt...bei zügiger Fahrt auch auf der Bahn... Was bedeutet bei dir zügige Fahrt? ^^	false	neutral
http://www.cash.ch/news/im\_fokus/die\_schweizer\_top\_und\_flopaktien\_2015-3400243-635	Die Schweizer Top- und Flop-Aktien 2015 | Im Fokus Die Schweizer Top- und Flop-Aktien 2015 Der alte Fuchs Martin Ebner ist zurück: Er hält 18 Prozent an Galenica, der besten Schweizer Aktie 2015. Bild: cash 31.12.2015 06:38 Der Swiss Market Index verzeichnet 2015 zum ersten Mal seit drei Jahren ein	false	neutral
http://twitter.com/DetlevKussmann/statuses/601266410912874496	Deutsche Bahn: GDL beendet Bahnstreik http://t.co/wHJKh4Fkhn via @zeitonline	true	positive	Allgemein#Haupt:positive
http://twitter.com/MrSunex/statuses/682604388561629185	@luckli_lucas joo :D werde gegen 18:20 ca nen Döner holen und versuche bis 18:52 die Bahn zu nehmen. Oder ich nehm die Bahn um 19:12	true	neutral	Allgemein#Haupt:neutral
http://www.facebook.com/357252820571/posts/10154212005015572?comment\_id=10154212021115572#357252820571\_10154212005015572\_10154212021115572	Re: rosenheim24 Mei irgendwann muss ausgebaut und repariert werden. Was soll der ganze stress. Die Bahn macht das ja nicht zum Spaß und weil sie lust haben so viel geld zu investieren. Gleiße, weichen und hochspannungsleitungen nutzen sich nun mal auch ab. Lieber es wird erneuert und gebaut und dafür hat man paar Monate chaos als dass nochmal sowas wie in Bad Abiling passiert.	true	positive	Allgemein#Haupt:positive Allgemein#Haupt:positive
http://twitter.com/roadshopper/statuses/686905043556028416	Surfen auf Schienen : Stuttgart testet kostenloses WLAN in S- Bahn https://t.co/wDNZHG6cgN	true	positive	Connectivity#WLAN_und_Internet:positive
http://neuried.cityvisits.de/index.cfm/Neuried/News/0/0/0/3173135524/	Neuried, News, 0> 00, 3173135524, Neuried, Gemeinsamkeit: Mitfahrgelegenheiten fahren. Und offenbar dasselbe Ziel. Vielleicht klappt's auf den zweiten Blick. Gemeinsam speisen, statt alleine reisen BlaBlaCar-Trends zeigen, dass Mitfahren unter Studenten längst als	false	neutral
http://twitter.com/3lectron3lue/statuses/601413580592914432	@Lenas_view �� sitze in der Bahn und lausche Catapult. �� Ganz am Ende hört man wie ein Katapult gespannt wird, stimmt's?	true	neutral	Allgemein#Haupt:neutral
http://www.facebook.com/53367057696/posts/10154180289312697?comment\_id=10154180580632697#53367057696\_10154180289312697\_10154180580632697	Re: NETT-WERK Köln Die s11 hat grundsätzlich Verspätung! ! Vielleicht eine Bahn früher nehmen lassen Muss meine Tochter leider auch machen	true	negative	Zugfahrt#Pünktlichkeit:negative
http://twitter.com/burkhardewert/statuses/718319593228529664	"""Wagen fahren in umgekehrter Reihenfolge ein"": #Bahn-Chef Grube verspricht in @noz_de rasches Ende dieser Durchsage https://t.co/w9Ndsz3mwJ"	true	neutral	Allgemein#Haupt:neutral
http://www.facebook.com/152033178165965/posts/912110895491519?comment\_id=912124842156791#152033178165965\_912110895491519\_912124842156791	Re: DB Bahn Die Entschuldigung bringt mir nichts und wäre ja auch nur anzunehmen, wenn es ein bedauerlicher Einzelfall wäre. Leider ist das auf unserer Strecke mittlerweile der Regelfall. Was gedenkt die Bahn dagegen zu tun? Und wie kann man denn Mal Jemanden mit seinen Nachrichten erreichen, der was zu sagen hat. Bitte nicht übel nehmen, ihr macht nur euren Job im Beschwerdemanagement! Ich möchte aber endlich eine Lösung für das Problem, dass es nun durchgehend seit letzten Jahr gibt!	true	negative	Allgemein#Haupt:neutral Allgemein#Haupt:negative Allgemein#Haupt:negative
